country_name,item_name,day1,dpr1,day2,dpr2,value,unit
대전,참다래/국산,당일,"45,600",1일전,"45,600",0.0,10kg
대전,파인애플/수입,당일,"31,300",1일전,"31,300",0.0,12kg
대전,오렌지/네이블 미국,당일,"78,000",1일전,[],[],18kg
대전,레몬/수입,당일,"57,600",1일전,"59,300",2.9,17kg
대전,망고/수입,당일,"44,000",1일전,"45,000",2.2,5kg
대전,건미역/건미역,당일,"11,500",1일전,"11,500",0.0,1kg
대전,굴/굴,당일,"10,800",1일전,"10,800",0.0,1kg
울산,쌀/일반계,당일,"52,950",1일전,"52,950",0.0,20kg
울산,찹쌀/일반계,당일,"3,815",1일전,"3,815",0.0,1kg
울산,콩/흰 콩(국산),당일,"5,685",1일전,"5,685",0.0,500g
울산,팥/붉은 팥(국산),당일,"8,795",1일전,"8,795",0.0,500g
울산,녹두/국산,당일,"10,000",1일전,"10,000",0.0,500g
울산,고구마/밤,당일,"5,165",1일전,"5,165",0.0,1kg
울산,감자/수미,당일,495,1일전,495,0.0,100g
울산,배추/월동,당일,"5,000",1일전,"5,000",0.0,1포기
울산,양배추/양배추,당일,"3,660",1일전,"3,660",0.0,1포기
울산,시금치/시금치,당일,"8,260",1일전,"8,260",0.0,1kg
울산,상추/적,당일,750,1일전,780,3.9,100g
울산,상추/청,당일,"1,240",1일전,"1,240",0.0,100g
울산,얼갈이배추/얼갈이배추,당일,"3,640",1일전,"3,640",0.0,1kg
울산,참외/참외,당일,"31,240",1일전,"31,240",0.0,10개
울산,오이/가시계통,당일,"14,115",1일전,"14,115",0.0,10개
울산,오이/다다기계통,당일,"10,390",1일전,"10,390",0.0,10개
울산,호박/애호박,당일,"1,775",1일전,"1,775",0.0,1개
울산,호박/쥬키니,당일,"2,490",1일전,"2,490",0.0,1개
울산,토마토/토마토,당일,"5,240",1일전,"5,240",0.0,1kg
울산,딸기/딸기,당일,"1,260",1일전,"1,260",0.0,100g
울산,무/월동,당일,"2,000",1일전,"2,000",0.0,1개
울산,당근/무세척,당일,"2,930",1일전,"2,930",0.0,1kg
울산,열무/열무,당일,"4,345",1일전,"4,095",6.1,1kg
울산,건고추/양건,당일,"17,000",1일전,"17,000",0.0,600g
울산,풋고추/풋고추,당일,"1,260",1일전,"1,260",0.0,100g
울산,풋고추/꽈리고추,당일,"1,330",1일전,"1,345",1.1,100g
울산,풋고추/청양고추,당일,"1,130",1일전,"1,130",0.0,100g
울산,붉은고추/붉은고추,당일,"2,160",1일전,"2,160",0.0,100g
울산,깐마늘(국산)/깐마늘(국산),당일,"13,315",1일전,"13,315",0.0,1kg
울산,양파/양파,당일,"1,965",1일전,"1,965",0.0,1kg
울산,파/대파,당일,"2,950",1일전,"2,950",0.0,1kg
울산,파/쪽파,당일,"4,230",1일전,"4,230",0.0,1kg
울산,생강/국산,당일,"8,800",1일전,"8,800",0.0,1kg
울산,고춧가루/국산,당일,"31,800",1일전,"31,800",0.0,1kg
울산,고춧가루/중국,당일,"13,000",1일전,"13,000",0.0,1kg
울산,미나리/미나리,당일,700,1일전,700,0.0,100g
울산,깻잎/깻잎,당일,"2,535",1일전,"2,535",0.0,100g
울산,피망/청,당일,"1,250",1일전,"1,250",0.0,100g
울산,파프리카/파프리카,당일,"2,075",1일전,"2,075",0.0,200g
울산,방울토마토/방울토마토,당일,"9,920",1일전,"9,920",0.0,1kg
울산,방울토마토/대추방울토마토,당일,"9,625",1일전,"9,625",0.0,1kg
울산,참깨/백색(국산),당일,"16,600",1일전,"16,600",0.0,500g
울산,땅콩/국산,당일,"2,280",1일전,"2,280",0.0,100g
울산,느타리버섯/애느타리버섯,당일,600,1일전,600,0.0,100g
울산,팽이버섯/팽이버섯,당일,570,1일전,570,0.0,150g
울산,새송이버섯/새송이버섯,당일,565,1일전,565,0.0,100g
울산,사과/후지,당일,"24,950",1일전,"24,950",0.0,10개
울산,배/신고,당일,"35,640",1일전,"35,640",0.0,10개
울산,포도/레드글로브 페루,당일,"7,770",1일전,"7,770",0.0,1kg
울산,바나나/수입,당일,280,1일전,280,0.0,100g
울산,참다래/국산,당일,"11,990",1일전,"11,990",0.0,10개
울산,레몬/수입,당일,"13,900",1일전,"13,900",0.0,10개
울산,쇠고기/한우등심,당일,"10,000",1일전,"10,000",0.0,100g
울산,쇠고기/한우설도,당일,"4,560",1일전,"4,560",0.0,100g
울산,쇠고기/한우양지,당일,"4,730",1일전,"4,730",0.0,100g
울산,쇠고기/한우안심,당일,"10,600",1일전,"10,600",0.0,100g
울산,쇠고기/미국산갈비살,당일,"2,590",1일전,"2,590",0.0,100g
울산,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
울산,건미역/건미역,당일,"3,645",1일전,"3,645",0.0,100g
울산,새우젓/새우젓,당일,"19,740",1일전,"19,740",0.0,1kg
울산,멸치액젓/멸치액젓,당일,"5,825",1일전,"5,825",0.0,1kg
울산,굵은소금/굵은소금,당일,"8,245",1일전,"8,245",0.0,5kg
울산,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
울산,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"7,990",1일전,"7,990",0.0,1묶음
울산,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
울산,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
울산,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"9,000",1일전,"9,000",0.0,1개
울산,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
울산,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,900",1일전,"9,900",0.0,1묶음
울산,두부/풀무원 국산콩 300g×2,당일,"5,490",1일전,"5,490",0.0,1개
수원,쌀/일반계,당일,"52,400",1일전,"52,400",0.0,20kg
수원,찹쌀/일반계,당일,"4,480",1일전,"4,480",0.0,1kg
수원,콩/흰 콩(국산),당일,"4,830",1일전,"4,830",0.0,500g
수원,팥/붉은 팥(국산),당일,"6,200",1일전,"6,200",0.0,500g
수원,녹두/국산,당일,"14,050",1일전,"14,050",0.0,500g
수원,고구마/밤,당일,"4,490",1일전,"4,490",0.0,1kg
수원,감자/수미,당일,475,1일전,475,0.0,100g
수원,배추/월동,당일,"4,410",1일전,"4,410",0.0,1포기
수원,양배추/양배추,당일,"3,660",1일전,"3,660",0.0,1포기
수원,시금치/시금치,당일,"3,860",1일전,"3,860",0.0,1kg
수원,상추/적,당일,835,1일전,835,0.0,100g
수원,상추/청,당일,835,1일전,835,0.0,100g
수원,얼갈이배추/얼갈이배추,당일,"2,440",1일전,"2,315",5.4,1kg
수원,참외/참외,당일,"26,000",1일전,"25,800",0.8,10개
수원,오이/다다기계통,당일,"8,865",1일전,"8,865",0.0,10개
수원,오이/취청,당일,"18,270",1일전,"18,270",0.0,10개
수원,호박/애호박,당일,"2,000",1일전,"2,000",0.0,1개
수원,토마토/토마토,당일,"4,575",1일전,"4,575",0.0,1kg
수원,딸기/딸기,당일,"1,160",1일전,"1,145",1.3,100g
수원,무/월동,당일,"1,675",1일전,"1,675",0.0,1개
수원,당근/무세척,당일,"2,515",1일전,"2,515",0.0,1kg
수원,열무/열무,당일,"3,315",1일전,"3,100",6.9,1kg
수원,건고추/양건,당일,"17,750",1일전,"17,750",0.0,600g
수원,풋고추/풋고추,당일,"1,630",1일전,"1,630",0.0,100g
수원,풋고추/꽈리고추,당일,"1,295",1일전,"1,295",0.0,100g
수원,풋고추/청양고추,당일,665,1일전,665,0.0,100g
수원,붉은고추/붉은고추,당일,"2,260",1일전,"2,115",6.9,100g
수원,깐마늘(국산)/깐마늘(국산),당일,"10,250",1일전,"10,250",0.0,1kg
수원,양파/양파,당일,"1,695",1일전,"1,695",0.0,1kg
수원,파/대파,당일,"2,040",1일전,"2,090",2.4,1kg
수원,파/쪽파,당일,"3,580",1일전,"3,415",4.8,1kg
수원,생강/국산,당일,"6,200",1일전,"6,200",0.0,1kg
수원,고춧가루/국산,당일,"30,100",1일전,"28,750",4.7,1kg
수원,고춧가루/중국,당일,"14,600",1일전,"14,600",0.0,1kg
수원,미나리/미나리,당일,750,1일전,690,8.7,100g
수원,깻잎/깻잎,당일,"2,130",1일전,"2,130",0.0,100g
수원,피망/청,당일,"1,090",1일전,"1,090",0.0,100g
수원,파프리카/파프리카,당일,"1,320",1일전,"1,320",0.0,200g
수원,방울토마토/대추방울토마토,당일,"8,430",1일전,"8,430",0.0,1kg
수원,참깨/백색(국산),당일,"18,900",1일전,"18,900",0.0,500g
수원,땅콩/국산,당일,"2,740",1일전,"2,740",0.0,100g
수원,느타리버섯/느타리버섯,당일,955,1일전,955,0.0,100g
수원,느타리버섯/애느타리버섯,당일,630,1일전,630,0.0,100g
수원,팽이버섯/팽이버섯,당일,610,1일전,610,0.0,150g
수원,새송이버섯/새송이버섯,당일,800,1일전,800,0.0,100g
수원,사과/후지,당일,"29,800",1일전,"29,800",0.0,10개
수원,배/신고,당일,"36,650",1일전,"36,650",0.0,10개
수원,바나나/수입,당일,310,1일전,310,0.0,100g
수원,참다래/국산,당일,"8,120",1일전,"8,120",0.0,10개
수원,오렌지/네이블 미국,당일,"12,100",1일전,[],[],10개
수원,레몬/수입,당일,"9,330",1일전,"9,330",0.0,10개
수원,쇠고기/한우등심,당일,"8,990",1일전,"8,990",0.0,100g
수원,쇠고기/한우설도,당일,"4,190",1일전,"4,190",0.0,100g
수원,쇠고기/한우양지,당일,"7,490",1일전,"7,490",0.0,100g
수원,쇠고기/한우안심,당일,"14,090",1일전,"14,090",0.0,100g
수원,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
수원,건미역/건미역,당일,"2,180",1일전,"2,180",0.0,100g
수원,굴/굴,당일,"19,100",1일전,"22,550",15.3,1kg
수원,새우젓/새우젓,당일,"20,000",1일전,"20,000",0.0,1kg
수원,멸치액젓/멸치액젓,당일,"5,100",1일전,"5,100",0.0,1kg
수원,굵은소금/굵은소금,당일,"11,575",1일전,"11,575",0.0,5kg
수원,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,780",1일전,"2,780",0.0,1봉
수원,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"8,340",1일전,"8,340",0.0,1묶음
수원,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
수원,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
수원,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"18,000",1일전,"18,000",0.0,1개
수원,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
수원,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"8,980",1일전,"8,980",0.0,1묶음
수원,두부/풀무원 국산콩 300g×2,당일,"5,280",1일전,"5,280",0.0,1개
춘천,쌀/일반계,당일,"54,450",1일전,"54,450",0.0,20kg
춘천,찹쌀/일반계,당일,"5,470",1일전,"5,470",0.0,1kg
춘천,콩/흰 콩(국산),당일,"6,280",1일전,"6,280",0.0,500g
춘천,팥/붉은 팥(국산),당일,"8,960",1일전,"8,960",0.0,500g
춘천,녹두/국산,당일,"10,300",1일전,"10,300",0.0,500g
춘천,고구마/밤,당일,"5,495",1일전,"5,495",0.0,1kg
춘천,감자/수미,당일,525,1일전,525,0.0,100g
춘천,배추/월동,당일,"5,160",1일전,"5,500",6.2,1포기
춘천,양배추/양배추,당일,"4,495",1일전,"4,495",0.0,1포기
춘천,시금치/시금치,당일,"5,730",1일전,"5,730",0.0,1kg
춘천,상추/적,당일,860,1일전,860,0.0,100g
춘천,얼갈이배추/얼갈이배추,당일,"2,500",1일전,"2,500",0.0,1kg
춘천,참외/참외,당일,"29,750",1일전,"29,750",0.0,10개
춘천,오이/다다기계통,당일,"10,290",1일전,"10,290",0.0,10개
춘천,호박/애호박,당일,"2,075",1일전,"2,075",0.0,1개
춘천,호박/쥬키니,당일,"1,990",1일전,"1,990",0.0,1개
춘천,토마토/토마토,당일,"8,990",1일전,[],[],1kg
춘천,딸기/딸기,당일,"1,160",1일전,"1,160",0.0,100g
춘천,무/월동,당일,"2,160",1일전,"2,160",0.0,1개
춘천,당근/무세척,당일,"3,145",1일전,"3,145",0.0,1kg
춘천,열무/열무,당일,"3,300",1일전,"3,300",0.0,1kg
춘천,풋고추/풋고추,당일,"2,330",1일전,"2,330",0.0,100g
춘천,풋고추/꽈리고추,당일,"1,330",1일전,"1,330",0.0,100g
춘천,풋고추/청양고추,당일,870,1일전,925,6.0,100g
춘천,붉은고추/붉은고추,당일,"2,080",1일전,"2,080",0.0,100g
춘천,깐마늘(국산)/깐마늘(국산),당일,"12,685",1일전,"12,685",0.0,1kg
춘천,양파/양파,당일,"2,110",1일전,"2,110",0.0,1kg
춘천,파/대파,당일,"2,800",1일전,"2,800",0.0,1kg
춘천,파/쪽파,당일,"4,760",1일전,"4,760",0.0,1kg
춘천,생강/국산,당일,"9,750",1일전,"9,750",0.0,1kg
춘천,고춧가루/중국,당일,"13,300",1일전,"13,300",0.0,1kg
춘천,고춧가루/국산,당일,"29,900",1일전,"29,900",0.0,1kg
춘천,깻잎/깻잎,당일,"2,830",1일전,"2,830",0.0,100g
춘천,피망/청,당일,"1,490",1일전,"1,490",0.0,100g
춘천,파프리카/파프리카,당일,"1,695",1일전,"1,695",0.0,200g
춘천,멜론/멜론,당일,"12,900",1일전,"12,900",0.0,1개
춘천,방울토마토/방울토마토,당일,"11,990",1일전,"11,990",0.0,1kg
춘천,방울토마토/대추방울토마토,당일,"8,995",1일전,"8,995",0.0,1kg
춘천,참깨/백색(국산),당일,"16,600",1일전,"16,600",0.0,500g
춘천,땅콩/국산,당일,"3,160",1일전,"3,160",0.0,100g
춘천,느타리버섯/느타리버섯,당일,"1,500",1일전,"1,500",0.0,100g
춘천,느타리버섯/애느타리버섯,당일,630,1일전,630,0.0,100g
춘천,팽이버섯/팽이버섯,당일,615,1일전,615,0.0,150g
춘천,새송이버섯/새송이버섯,당일,580,1일전,580,0.0,100g
춘천,사과/후지,당일,"27,500",1일전,"27,500",0.0,10개
춘천,배/신고,당일,"42,335",1일전,"42,335",0.0,10개
춘천,참다래/국산,당일,"8,880",1일전,"8,880",0.0,10개
춘천,오렌지/네이블 미국,당일,"12,800",1일전,"12,800",0.0,10개
춘천,쇠고기/한우등심,당일,"11,400",1일전,"11,400",0.0,100g
춘천,쇠고기/한우설도,당일,"4,850",1일전,"4,850",0.0,100g
춘천,쇠고기/한우양지,당일,"6,050",1일전,"6,050",0.0,100g
춘천,쇠고기/미국산갈비살,당일,"2,980",1일전,"2,980",0.0,100g
춘천,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
춘천,건미역/건미역,당일,"2,885",1일전,"2,885",0.0,100g
춘천,멸치액젓/멸치액젓,당일,"5,615",1일전,"5,615",0.0,1kg
춘천,굵은소금/굵은소금,당일,"11,450",1일전,"11,450",0.0,5kg
춘천,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
춘천,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"7,980",1일전,"7,980",0.0,1묶음
춘천,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
춘천,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"18,000",1일전,"18,000",0.0,1개
춘천,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
춘천,두부/풀무원 국산콩 300g×2,당일,"5,480",1일전,"5,480",0.0,1개
춘천,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,990",1일전,"9,990",0.0,1묶음
춘천,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
청주,쌀/일반계,당일,"53,750",1일전,"53,750",0.0,20kg
청주,찹쌀/일반계,당일,"4,200",1일전,"4,200",0.0,1kg
청주,콩/흰 콩(국산),당일,"4,380",1일전,"4,380",0.0,500g
청주,팥/붉은 팥(국산),당일,"6,550",1일전,"6,550",0.0,500g
청주,고구마/밤,당일,"4,905",1일전,"4,990",1.7,1kg
청주,감자/수미,당일,400,1일전,400,0.0,100g
청주,배추/월동,당일,"4,890",1일전,"4,805",1.8,1포기
청주,양배추/양배추,당일,"4,580",1일전,"4,580",0.0,1포기
청주,시금치/시금치,당일,"4,895",1일전,"4,895",0.0,1kg
청주,상추/적,당일,820,1일전,820,0.0,100g
청주,상추/청,당일,820,1일전,820,0.0,100g
청주,얼갈이배추/얼갈이배추,당일,"1,990",1일전,"1,990",0.0,1kg
청주,수박/수박,당일,"30,000",1일전,"30,000",0.0,1개
청주,참외/참외,당일,"27,250",1일전,"26,400",3.2,10개
청주,오이/다다기계통,당일,"10,850",1일전,"10,850",0.0,10개
청주,오이/취청,당일,"18,270",1일전,"18,270",0.0,10개
청주,호박/애호박,당일,"1,565",1일전,"1,565",0.0,1개
청주,토마토/토마토,당일,"4,245",1일전,"4,245",0.0,1kg
청주,딸기/딸기,당일,"1,045",1일전,"1,045",0.0,100g
청주,무/월동,당일,"1,790",1일전,"1,790",0.0,1개
청주,당근/무세척,당일,"2,900",1일전,"2,900",0.0,1kg
청주,열무/열무,당일,"2,740",1일전,"2,590",5.8,1kg
청주,건고추/화건,당일,"12,300",1일전,"12,300",0.0,600g
청주,풋고추/꽈리고추,당일,"1,205",1일전,"1,205",0.0,100g
청주,풋고추/청양고추,당일,910,1일전,830,9.6,100g
청주,붉은고추/붉은고추,당일,"2,325",1일전,"2,325",0.0,100g
청주,깐마늘(국산)/깐마늘(국산),당일,"10,815",1일전,"10,815",0.0,1kg
청주,양파/양파,당일,"1,800",1일전,"1,885",4.5,1kg
청주,파/대파,당일,"1,840",1일전,"1,840",0.0,1kg
청주,파/쪽파,당일,"4,730",1일전,"4,730",0.0,1kg
청주,생강/국산,당일,"7,990",1일전,"7,990",0.0,1kg
청주,고춧가루/중국,당일,"12,600",1일전,"12,600",0.0,1kg
청주,고춧가루/국산,당일,"26,150",1일전,"26,150",0.0,1kg
청주,깻잎/깻잎,당일,"2,980",1일전,"2,980",0.0,100g
청주,피망/청,당일,"1,500",1일전,"1,500",0.0,100g
청주,파프리카/파프리카,당일,"1,705",1일전,"1,705",0.0,200g
청주,방울토마토/대추방울토마토,당일,"7,490",1일전,"7,300",2.6,1kg
청주,참깨/백색(국산),당일,"18,250",1일전,"18,250",0.0,500g
청주,땅콩/국산,당일,"2,600",1일전,"2,600",0.0,100g
청주,팽이버섯/팽이버섯,당일,675,1일전,675,0.0,150g
청주,사과/후지,당일,"26,600",1일전,"26,600",0.0,10개
청주,배/신고,당일,"35,665",1일전,"35,665",0.0,10개
청주,바나나/수입,당일,300,1일전,300,0.0,100g
청주,참다래/국산,당일,"7,500",1일전,"7,500",0.0,10개
청주,파인애플/수입,당일,"6,330",1일전,"6,330",0.0,1개
청주,쇠고기/한우등심,당일,"10,890",1일전,"10,890",0.0,100g
청주,쇠고기/한우설도,당일,"4,545",1일전,"4,545",0.0,100g
청주,쇠고기/한우양지,당일,"6,350",1일전,"6,350",0.0,100g
청주,쇠고기/한우안심,당일,"13,800",1일전,"13,800",0.0,100g
청주,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
청주,건미역/건미역,당일,"2,455",1일전,"2,455",0.0,100g
청주,새우젓/새우젓,당일,"26,300",1일전,"26,300",0.0,1kg
청주,멸치액젓/멸치액젓,당일,"4,750",1일전,"4,750",0.0,1kg
청주,굵은소금/굵은소금,당일,"11,740",1일전,"11,740",0.0,5kg
청주,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
청주,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"5,910",1일전,"5,910",0.0,1묶음
청주,김치/대상 종가집 포기김치 3.3kg,당일,"26,000",1일전,"26,000",0.0,1개
청주,두부/풀무원 국산콩 300g×2,당일,"5,280",1일전,"5,280",0.0,1개
청주,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,900",1일전,"9,900",0.0,1묶음
청주,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
청주,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"18,000",1일전,"18,000",0.0,1개
청주,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
전주,쌀/일반계,당일,"54,100",1일전,"54,450",0.6,20kg
전주,찹쌀/일반계,당일,"5,240",1일전,"5,240",0.0,1kg
전주,콩/흰 콩(국산),당일,"4,570",1일전,"4,570",0.0,500g
전주,팥/붉은 팥(국산),당일,"6,405",1일전,"6,405",0.0,500g
전주,녹두/국산,당일,"8,830",1일전,"8,830",0.0,500g
전주,고구마/밤,당일,"5,490",1일전,"5,490",0.0,1kg
전주,감자/수미,당일,455,1일전,455,0.0,100g
전주,배추/월동,당일,"4,250",1일전,"4,250",0.0,1포기
전주,양배추/양배추,당일,"3,830",1일전,"3,830",0.0,1포기
전주,상추/적,당일,670,1일전,670,0.0,100g
전주,상추/청,당일,665,1일전,615,8.1,100g
전주,얼갈이배추/얼갈이배추,당일,"2,465",1일전,"2,465",0.0,1kg
전주,참외/참외,당일,"29,875",1일전,"29,025",2.9,10개
전주,오이/다다기계통,당일,"9,960",1일전,"9,960",0.0,10개
전주,오이/취청,당일,"13,350",1일전,"13,350",0.0,10개
전주,호박/애호박,당일,"1,820",1일전,"1,820",0.0,1개
전주,토마토/토마토,당일,"5,955",1일전,"5,955",0.0,1kg
전주,딸기/딸기,당일,"1,345",1일전,"1,225",9.8,100g
전주,무/월동,당일,"1,570",1일전,"1,570",0.0,1개
전주,당근/무세척,당일,"2,890",1일전,"2,890",0.0,1kg
전주,건고추/화건,당일,"10,600",1일전,"10,600",0.0,600g
전주,풋고추/풋고추,당일,"1,990",1일전,"1,990",0.0,100g
전주,풋고추/꽈리고추,당일,"1,135",1일전,"1,060",7.1,100g
전주,풋고추/청양고추,당일,840,1일전,890,5.6,100g
전주,붉은고추/붉은고추,당일,"2,650",1일전,"2,650",0.0,100g
전주,깐마늘(국산)/깐마늘(국산),당일,"12,045",1일전,"12,045",0.0,1kg
전주,양파/양파,당일,"1,715",1일전,"1,715",0.0,1kg
전주,파/대파,당일,"2,530",1일전,"2,530",0.0,1kg
전주,파/쪽파,당일,"3,330",1일전,"3,330",0.0,1kg
전주,생강/국산,당일,"8,500",1일전,"8,500",0.0,1kg
전주,고춧가루/국산,당일,"30,000",1일전,"30,000",0.0,1kg
전주,고춧가루/중국,당일,"11,400",1일전,"11,400",0.0,1kg
전주,미나리/미나리,당일,630,1일전,630,0.0,100g
전주,깻잎/깻잎,당일,"2,000",1일전,"2,000",0.0,100g
전주,피망/청,당일,"1,095",1일전,"1,095",0.0,100g
전주,파프리카/파프리카,당일,"1,580",1일전,"1,655",4.5,200g
전주,멜론/멜론,당일,"15,800",1일전,"15,800",0.0,1개
전주,방울토마토/방울토마토,당일,"9,830",1일전,"9,830",0.0,1kg
전주,방울토마토/대추방울토마토,당일,"9,765",1일전,"9,765",0.0,1kg
전주,참깨/백색(국산),당일,"14,300",1일전,"14,300",0.0,500g
전주,땅콩/국산,당일,"2,850",1일전,"2,850",0.0,100g
전주,느타리버섯/느타리버섯,당일,770,1일전,770,0.0,100g
전주,팽이버섯/팽이버섯,당일,580,1일전,580,0.0,150g
전주,새송이버섯/새송이버섯,당일,570,1일전,570,0.0,100g
전주,사과/후지,당일,"25,000",1일전,"25,000",0.0,10개
전주,배/신고,당일,"35,000",1일전,"35,000",0.0,10개
전주,포도/레드글로브 페루,당일,"7,210",1일전,"7,210",0.0,1kg
전주,참다래/국산,당일,"9,000",1일전,"9,000",0.0,10개
전주,파인애플/수입,당일,"6,240",1일전,"6,240",0.0,1개
전주,오렌지/네이블 미국,당일,"12,500",1일전,"12,500",0.0,10개
전주,레몬/수입,당일,"8,730",1일전,"8,730",0.0,10개
전주,망고/수입,당일,"4,980",1일전,"4,980",0.0,1개
전주,쇠고기/한우등심,당일,"11,580",1일전,"11,580",0.0,100g
전주,쇠고기/한우설도,당일,"5,025",1일전,"5,025",0.0,100g
전주,쇠고기/한우양지,당일,"6,270",1일전,"6,270",0.0,100g
전주,쇠고기/한우안심,당일,"16,880",1일전,"16,880",0.0,100g
전주,쇠고기/미국산갈비살,당일,"2,680",1일전,"2,680",0.0,100g
전주,쇠고기/호주산갈비,당일,"3,580",1일전,"3,780",5.3,100g
전주,우유/우유,당일,"2,710",1일전,"2,710",0.0,1리터
전주,건미역/건미역,당일,"2,110",1일전,"2,110",0.0,100g
전주,새우젓/새우젓,당일,"21,650",1일전,"21,650",0.0,1kg
전주,멸치액젓/멸치액젓,당일,"4,840",1일전,"4,840",0.0,1kg
전주,굵은소금/굵은소금,당일,"9,315",1일전,"9,315",0.0,5kg
전주,콩나물/풀무원 국산콩 콩나물 340g,당일,"2,600",1일전,"2,600",0.0,1봉
전주,맛김(조미김)/동원에프앤비 양반 들기름김 5g×20봉,당일,"7,980",1일전,"7,980",0.0,1묶음
전주,간장/샘표 양조간장 501 1.8L,당일,"13,660",1일전,"13,660",0.0,1개
전주,된장/청정원 재래식 생된장 1kg,당일,"8,100",1일전,"8,100",0.0,1개
전주,고추장/해찬들 우리쌀로만든 태양초고추장 1kg,당일,"18,000",1일전,"18,000",0.0,1개
전주,김치/대상 종가집 포기김치 3.3kg,당일,"28,800",1일전,"28,800",0.0,1개
전주,즉석밥/CJ 햇반 백미밥 210g×8개,당일,"9,900",1일전,"9,900",0.0,1묶음
전주,두부/풀무원 국산콩 300g×2,당일,"5,480",1일전,"5,480",0.0,1개
포항,쌀/일반계,당일,"53,700",1일전,"53,700",0.0,20kg
포항,찹쌀/일반계,당일,"4,070",1일전,"4,070",0.0,1kg
포항,콩/흰 콩(국산),당일,"6,935",1일전,"6,935",0.0,500g
포항,팥/붉은 팥(국산),당일,"9,680",1일전,"9,680",0.0,500g
포항,녹두/국산,당일,"11,800",1일전,"11,800",0.0,500g
포항,고구마/밤,당일,"4,660",1일전,"4,660",0.0,1kg
포항,감자/수미,당일,530,1일전,530,0.0,100g
포항,배추/월동,당일,"5,000",1일전,"5,000",0.0,1포기
포항,양배추/양배추,당일,"4,000",1일전,"4,000",0.0,1포기
포항,시금치/시금치,당일,"5,120",1일전,"5,120",0.0,1kg
포항,상추/적,당일,745,1일전,745,0.0,100g
포항,상추/청,당일,740,1일전,740,0.0,100g
포항,얼갈이배추/얼갈이배추,당일,"2,665",1일전,"2,555",4.3,1kg
포항,참외/참외,당일,"29,025",1일전,"29,025",0.0,10개
포항,오이/가시계통,당일,"13,500",1일전,"13,000",3.9,10개
포항,오이/다다기계통,당일,"10,600",1일전,"10,600",0.0,10개
포항,호박/애호박,당일,"1,910",1일전,"1,875",1.9,1개
포항,호박/쥬키니,당일,"1,910",1일전,"1,745",9.5,1개
포항,토마토/토마토,당일,"6,495",1일전,"6,495",0.0,1kg
포항,딸기/딸기,당일,"1,280",1일전,"1,280",0.0,100g
포항,무/월동,당일,"1,825",1일전,"1,825",0.0,1개
포항,당근/무세척,당일,"2,895",1일전,"2,895",0.0,1kg
포항,열무/열무,당일,"3,550",1일전,"3,550",0.0,1kg
포항,건고추/화건,당일,"15,600",1일전,"15,600",0.0,600g
포항,풋고추/풋고추,당일,"2,330",1일전,"2,330",0.0,100g
포항,풋고추/꽈리고추,당일,"1,380",1일전,"1,360",1.5,100g
포항,풋고추/청양고추,당일,780,1일전,780,0.0,100g
포항,붉은고추/붉은고추,당일,"2,110",1일전,"2,095",0.7,100g
포항,깐마늘(국산)/깐마늘(국산),당일,"12,065",1일전,"12,065",0.0,1kg
